GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS855675626,2024-03-11 09:52:54.715192,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,23,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-25,14:09:00,obsr407731,S63752986,Traveling,P22,EBIRD,216.0,22.594,,8.0,1,G4906030,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS852646330,2023-10-22 19:56:23.48732,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"LK-Southern Province (6.2594,81.4042)",L10507246,P,6.259359,81.404228,2020-01-18,14:10:00,obsr759844,S63501038,Stationary,P21,EBIRD,63.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS856772142,2023-10-23 19:44:24.715758,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,11,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-26,12:30:00,obsr235798,S63839596,Traveling,P22,EBIRD,330.0,16.093,,8.0,1,G4915797,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS869520743,2023-10-22 03:22:55.624597,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,12,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-28,06:00:00,obsr990187,S64933975,Traveling,P22,EBIRD,240.0,30.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS855675341,2024-10-22 16:01:40.220039,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,11,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-25,06:08:00,obsr407731,S63752970,Traveling,P22,EBIRD,220.0,19.23,,8.0,1,G4906029,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1058317603,2023-10-23 19:16:51.327797,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Thissamaharama Stupa temple,L5130243,H,6.2800217,81.291378,2020-01-01,,obsr1923377,S79799056,Historical,P62,EBIRD,,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS857491450,2023-10-17 12:23:55.74873,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-01-29,16:32:00,obsr906351,S63898578,Stationary,P21,EBIRD,25.0,,,2.0,1,G4933758,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS856778207,2023-10-23 19:44:24.715758,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,11,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-26,12:30:00,obsr229744,S63840102,Traveling,P22,EBIRD,330.0,16.093,,8.0,1,G4915797,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS855727003,2023-10-22 19:58:26.856199,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-25,08:00:00,obsr274052,S63757463,Traveling,P22,EBIRD,94.0,11.642,,1.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1058388670,2024-10-22 17:32:48.547287,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Thissamaharama Stupa temple,L5130243,H,6.2800217,81.291378,2020-01-04,16:30:00,obsr1923377,S79803420,Historical,P62,EBIRD,150.0,,,,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS853050666,2023-10-22 19:57:29.216407,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"LK-Southern Province (6.2594,81.4042)",L10507246,P,6.259359,81.404228,2020-01-19,07:31:00,obsr759844,S63533889,Traveling,P22,EBIRD,32.0,0.295,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS858958981,2023-10-17 12:24:28.132825,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-01-29,16:32:00,obsr1462588,S64026525,Stationary,P21,EBIRD,25.0,,,2.0,1,G4933758,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS858959038,2022-10-22 00:25:57.425111,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,20,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Hibiscus Garden Hotel, Tissamaharama",L5107270,H,6.2973268,81.293968,2020-01-29,17:00:00,obsr1462588,S64026529,Traveling,P22,EBIRD,120.0,1.0,,2.0,1,G4933759,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS960621895,2023-11-14 12:21:31.254494,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala Natl. Park Block I,L10872088,P,6.4383178,81.5950737,2020-01-06,08:00:00,obsr1797598,S71829725,Traveling,P22,EBIRD,240.0,20.0,,8.0,1,G5571424,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS855325518,2023-10-23 19:44:21.546922,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-24,07:02:00,obsr445477,S63724895,Traveling,P22,EBIRD,128.0,5.97,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS857528297,2023-10-17 12:23:56.181845,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Debarawewa Lake,L4866398,H,6.2935227,81.2677467,2020-01-29,15:46:00,obsr906351,S63901870,Stationary,P21,EBIRD,30.0,,,2.0,1,G4933760,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS854955883,2024-10-22 16:01:11.933316,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,48,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Yala National Park - Palatupana Entrance, Southern Province, LK (6.281, 81.402)",L8554154,P,6.2810253,81.4017965,2020-01-23,06:48:00,obsr546477,S63692997,Traveling,P22,EBIRD,662.0,48.04,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS873533795,2022-01-29 07:08:27.167308,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Kataragama - Situlpawwa Road,L10892528,P,6.386,81.413,2020-01-09,07:41:00,obsr1547179,S65395680,Traveling,P22,EBIRD,84.0,2.575,,2.0,0,,0,1,0,,,Red-vented bulbul,
URN:CornellLabOfOrnithology:EBIRD:OBS856772009,2024-10-22 16:01:13.162398,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,50,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-01-26,06:00:00,obsr235798,S63839593,Traveling,P22,EBIRD,360.0,16.093,,8.0,1,G4915798,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1606712092,2023-01-15 12:28:21.892844,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Jetwing Yala Hotel,L22196867,P,6.2519983,81.3957704,2020-01-11,06:22:00,obsr1483398,S126182743,Stationary,P21,EBIRD,247.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS854583915,2024-10-22 16:01:11.431944,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,28,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Yala National Park - Palatupana Entrance, Southern Province, LK (6.281, 81.402)",L8554154,P,6.2810253,81.4017965,2020-01-22,14:49:00,obsr546477,S63657571,Traveling,P22,EBIRD,181.0,15.53,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS860001273,2023-10-23 19:45:53.847827,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-03,19:10:00,obsr786160,S64114222,Traveling,P22,EBIRD,300.0,32.187,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870113820,2024-10-22 16:01:34.724848,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,12,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-25,05:45:00,obsr450845,S65034244,Traveling,P22,EBIRD,278.0,40.0,,12.0,1,G5832063,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1022151721,2023-10-23 19:15:36.858621,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-29,06:00:00,obsr1499208,S77004203,Traveling,P22,EBIRD,480.0,20.0,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS863248572,2024-10-22 16:01:19.182239,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-12,15:00:00,obsr496326,S64387648,Traveling,P22,EBIRD,180.0,8.047,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870203546,2023-10-23 19:46:54.180072,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,15,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-26,16:55:00,obsr1389879,S65041714,Traveling,P22,EBIRD,120.0,8.047,,12.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870567559,2023-10-22 20:06:18.231515,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-26,14:23:00,obsr155432,S65072915,Traveling,P22,EBIRD,218.0,17.703,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1662427869,2024-10-22 17:15:01.943116,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,30,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-24,08:00:00,obsr2933087,S131542064,Traveling,P22,EBIRD,300.0,8.047,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1022151678,2023-10-22 02:48:48.227438,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala Jetwing,L12859844,P,6.2510988,81.3972511,2020-02-28,15:00:00,obsr1499208,S77004092,Traveling,P22,EBIRD,240.0,2.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS862103325,2023-10-22 03:22:37.731089,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Lake View Cottage , Tissamaharama",L8370802,H,6.298747,81.284055,2020-02-09,06:30:00,obsr990187,S64290175,Traveling,P22,EBIRD,90.0,2.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS867261110,2023-10-22 03:22:50.142319,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"(6.297, 81.297)",L10808739,P,6.2970589,81.2971601,2020-02-19,16:09:00,obsr290336,S64743597,Traveling,P22,EBIRD,8.0,0.4,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS860003242,2023-10-23 19:45:54.269086,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-04,17:09:00,obsr786160,S64114326,Incidental,P20,EBIRD,,,,3.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870163239,2023-10-23 19:46:54.069027,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-25,14:07:00,obsr88712,S65038254,Traveling,P22,EBIRD,232.0,9.656,,12.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS861289499,2023-10-22 03:22:36.411536,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-08,07:10:00,obsr990187,S64223897,Traveling,P22,EBIRD,60.0,1.0,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868405547,2024-04-30 17:41:33.155928,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-07,14:30:00,obsr1055177,S64844344,Traveling,P22,EBIRD,210.0,15.0,,4.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868407775,2024-04-30 17:41:33.155928,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-06,06:30:00,obsr1055177,S64844528,Traveling,P22,EBIRD,300.0,15.0,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS864371202,2023-10-22 03:22:42.729984,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-15,06:45:00,obsr990187,S64488392,Traveling,P22,EBIRD,90.0,1.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868491613,2023-10-23 19:46:50.952443,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,9,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Hibiscus Garden Hotel, Tissamaharama",L5107270,H,6.2973268,81.293968,2020-02-22,16:40:00,obsr290336,S64851767,Traveling,P22,EBIRD,35.0,0.1,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870101898,2024-10-22 16:01:34.383408,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,24,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-25,05:42:00,obsr88712,S65033392,Traveling,P22,EBIRD,294.0,8.047,,12.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS860974601,2023-10-22 20:03:18.830853,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,16,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-07,14:40:00,obsr941453,S64197585,Traveling,P22,EBIRD,65.0,8.76,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS859942777,2023-10-23 19:45:53.395675,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,7,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-04,06:45:00,obsr990187,S64109849,Traveling,P22,EBIRD,75.0,1.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS869567621,2023-10-22 03:22:56.718805,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Lake View Cottage , Tissamaharama",L8370802,H,6.298747,81.284055,2020-02-13,06:30:00,obsr990187,S64937396,Traveling,P22,EBIRD,90.0,1.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS862824679,2023-10-23 19:46:17.579114,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-11,06:05:00,obsr496326,S64345792,Traveling,P22,EBIRD,240.0,8.047,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS865084149,2023-10-23 19:46:20.561952,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-16,06:00:00,obsr1520687,S64551854,Traveling,P22,EBIRD,210.0,21.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1010328016,2023-10-23 19:14:59.324275,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park,L12705349,P,6.3451015,81.4513475,2020-02-02,06:00:00,obsr1976607,S76106074,Traveling,P22,EBIRD,780.0,45.0,,12.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868085522,2023-10-23 19:46:50.165418,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Debarawewa Lake,L4866398,H,6.2935227,81.2677467,2020-02-21,17:19:00,obsr290336,S64814145,Traveling,P22,EBIRD,55.0,0.82,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868085271,2023-10-23 19:46:50.05175,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-21,16:35:00,obsr290336,S64814122,Traveling,P22,EBIRD,39.0,0.49,,3.0,1,,0,1,0,,Northwest portion of lake.,,
URN:CornellLabOfOrnithology:EBIRD:OBS869559052,2023-10-23 19:46:52.226977,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-14,15:15:00,obsr1210909,S64936936,Traveling,P22,EBIRD,120.0,11.265,,1.0,1,G5017475,0,1,0,,With guide Upali Ekanayake,,
URN:CornellLabOfOrnithology:EBIRD:OBS863185932,2023-10-22 03:22:39.820738,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,15,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"Hibiscus Garden Hotel, Tissamaharama",L5107270,H,6.2973268,81.293968,2020-02-12,06:30:00,obsr990187,S64382156,Traveling,P22,EBIRD,120.0,4.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1012347908,2022-10-22 00:27:35.024591,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala NP,L12729092,P,6.3492474,81.4158026,2020-02-20,15:00:00,obsr1979314,S76285902,Traveling,P22,EBIRD,180.0,30.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870522663,2023-10-23 19:46:54.631512,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Debarawewa Lake,L4866398,H,6.2935227,81.2677467,2020-02-26,08:05:00,obsr155432,S65069457,Traveling,P22,EBIRD,179.0,2.736,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS868999344,2024-04-30 17:52:07.5983,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-05,16:30:00,obsr1055177,S64892316,Traveling,P22,EBIRD,90.0,2.0,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1664008245,2024-09-08 07:00:06.073182,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,40,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-27,08:00:00,obsr2933087,S131694981,Traveling,P22,EBIRD,300.0,8.047,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS862516204,2023-10-23 19:46:17.403726,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,BIRDLIFE_15328,,,,Wirawila,L1090189,H,6.2825812,81.2324381,2020-02-10,16:50:00,obsr990187,S64323986,Traveling,P22,EBIRD,90.0,2.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1000896071,2024-10-22 15:47:29.830411,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,12,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-25,05:45:00,obsr1499219,S75239751,Traveling,P22,EBIRD,278.0,40.0,,12.0,1,G5832063,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS867691395,2024-10-22 16:01:33.613368,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,45,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Yala National Park (General),L1122648,H,6.3531747,81.4722061,2020-02-20,14:03:00,obsr290336,S64782008,Traveling,P22,EBIRD,223.0,17.0,,4.0,1,,0,1,0,,"An afternoon of birding in Yala, block 1. Did a separate list for the morning. All numbers are conservative estimates.",,
URN:CornellLabOfOrnithology:EBIRD:OBS869044728,2023-10-23 19:46:51.668838,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,Tissa Lake,L4884280,H,6.2885959,81.2879062,2020-02-23,06:41:00,obsr290336,S64895988,Traveling,P22,EBIRD,39.0,0.32,,3.0,1,,0,1,0,,Northwest corner of the lake.,,
URN:CornellLabOfOrnithology:EBIRD:OBS859064123,2022-01-29 07:15:59.523461,24523,species,avibase-95F3F185,Red-vented Bulbul,Pycnonotus cafer,,,,12,H ,C2,H ,,Sri Lanka,LK,Hambantota,LK-33,Thissamaharama,LK-33-010,,,,,"LK-Southern Province (6.2368,81.3716)",L6708739,P,6.236819,81.37161,2020-02-02,06:22:00,obsr603227,S64035301,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,,
