GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS1622491555,2023-10-23 19:29:48.80742,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2023-02-04,12:31:00,obsr225081,S127566150,Stationary,P21,EBIRD,14.0,,,6.0,1,G9605273,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1712568564,2023-10-22 03:10:46.106705,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Beliatta Railway Station, Southern Province, LK (6.042, 80.737)",L24097065,P,6.0419991,80.7369801,2023-05-06,15:00:00,obsr1141763,S136397790,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2290099849,2024-07-03 08:31:16.236651,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2024-07-03,17:45:00,obsr580318,S185077207,Stationary,P21,EBIRD,15.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1518135659,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-25,08:00:00,obsr3001273,S118724288,Historical,P62,EBIRD,240.0,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS849400930,2024-10-22 20:33:18.348476,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-10,10:00:00,obsr922075,S63232616,Traveling,P22,EBIRD,420.0,5.0,,3.0,1,G4867244,0,1,0,,With Athula and Nimali,,
URN:CornellLabOfOrnithology:EBIRD:OBS850752416,2024-10-22 20:33:29.358055,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-10,10:00:00,obsr921511,S63344757,Traveling,P22,EBIRD,420.0,5.0,,3.0,1,G4867244,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS849762874,2023-10-23 19:44:15.344193,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-11,15:00:00,obsr922075,S63262750,Traveling,P22,EBIRD,180.0,5.0,,2.0,1,,0,1,0,,With Athula,,
URN:CornellLabOfOrnithology:EBIRD:OBS856129049,2023-10-23 19:44:23.584058,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-26,06:00:00,obsr274052,S63789943,Traveling,P22,EBIRD,85.0,0.76,,8.0,1,G4910056,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS855632008,2023-10-23 19:44:21.882387,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-25,08:29:00,obsr534701,S63749934,Traveling,P22,EBIRD,125.0,3.77,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS856221370,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-26,07:45:00,obsr274052,S63790611,Traveling,P22,EBIRD,149.0,14.903,,8.0,1,G4910115,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS886167262,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-26,07:45:00,obsr407731,S63790610,Traveling,P22,EBIRD,149.0,14.903,,8.0,1,G4910115,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1036891312,2023-10-23 19:16:08.851003,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-16,06:00:00,obsr1597896,S78054609,Traveling,P22,EBIRD,267.0,11.265,,7.0,1,G6053527,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS849765041,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-11,06:00:00,obsr425803,S63262931,Traveling,P22,EBIRD,180.0,16.093,,5.0,1,G5919402,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1606715065,2023-10-22 03:06:37.130765,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP,L22196863,P,6.188598,81.2200356,2020-01-10,06:05:00,obsr1483398,S126182850,Traveling,P22,EBIRD,269.0,48.279,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS856128994,2023-10-23 19:44:23.468679,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-26,06:00:00,obsr407731,S63789942,Traveling,P22,EBIRD,85.0,0.76,,8.0,1,G4910056,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS850154168,2023-10-23 19:44:15.575142,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-12,06:00:00,obsr922075,S63297267,Traveling,P22,EBIRD,120.0,4.0,,3.0,1,,0,1,0,,With Athula and Chaminda,,
URN:CornellLabOfOrnithology:EBIRD:OBS950375466,2023-10-23 19:47:56.641936,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-16,06:00:00,obsr1787312,S71008537,Traveling,P22,EBIRD,267.0,12.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1013129060,2024-10-22 15:47:43.233715,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-18,15:00:00,obsr225034,S76357305,Historical,P62,EBIRD,180.0,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS855255719,2023-10-23 19:44:20.544733,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-24,06:09:00,obsr546477,S63718231,Traveling,P22,EBIRD,271.0,13.0,,5.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS861912780,2024-09-14 15:18:45.807666,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-28,07:31:00,obsr791093,S64273621,Traveling,P22,EBIRD,211.0,5.0,,3.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS857476244,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-29,05:58:00,obsr906351,S63897478,Traveling,P22,EBIRD,270.0,10.0,,2.0,1,G4933756,0,1,0,,"A morning drive around the park, a lot of birds are estimated counts as no time to registering exact counts.-Mammals included toque macaques, grey langur, wild boars and for reptiles several huge crocodiles.",,
URN:CornellLabOfOrnithology:EBIRD:OBS1263282864,2024-11-04 17:17:14.972713,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-25,06:30:00,obsr1662567,S96567538,Traveling,P22,EBIRD,260.0,16.093,,9.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1970507293,2024-03-06 12:08:09.267673,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala National Park,L29490085,P,6.209728,81.225999,2020-01-12,05:52:00,obsr4787117,S163696137,Traveling,P22,EBIRD,360.0,20.0,,5.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS854804705,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,20,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-02,06:00:00,obsr133111,S63679663,Traveling,P22,EBIRD,240.0,6.0,,9.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS878686072,2023-10-23 19:46:59.523672,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-16,06:00:00,obsr1599709,S65811393,Traveling,P22,EBIRD,267.0,11.265,,7.0,1,G6053527,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS858958655,2023-10-17 12:24:28.022174,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-29,05:58:00,obsr1462588,S64026519,Traveling,P22,EBIRD,270.0,10.0,,2.0,1,G4933756,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS950336604,2023-10-23 19:47:56.378626,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"Unnamed Road, Southern Province, LK (6.233, 81.16)",L11801836,P,6.2327684,81.1596741,2020-01-15,06:30:00,obsr1787312,S71006713,Traveling,P22,EBIRD,60.0,0.5,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS993253670,2024-04-07 05:02:11.545578,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park,L11148795,P,6.1930548,81.2218203,2020-01-04,06:00:00,obsr1001137,S74602612,Traveling,P22,EBIRD,360.0,8.0,,5.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS850752362,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-11,06:00:00,obsr921511,S63344756,Traveling,P22,EBIRD,300.0,7.0,,5.0,1,G4867243,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS849705873,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-11,06:00:00,obsr922075,S63258399,Traveling,P22,EBIRD,300.0,7.0,,5.0,1,G4867243,0,1,0,,"With Athula, Nimali, Aline & Ko",,
URN:CornellLabOfOrnithology:EBIRD:OBS896448422,2023-10-23 19:47:13.645408,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-12,14:30:00,obsr1001147,S67340903,Traveling,P22,EBIRD,270.0,16.093,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS869145143,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-27,06:00:00,obsr990187,S64903960,Traveling,P22,EBIRD,240.0,15.0,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS847042954,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-03,07:00:00,obsr1140987,S63034159,Traveling,P22,EBIRD,200.0,16.093,,4.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1013956041,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-11,06:00:00,obsr427568,S76417814,Traveling,P22,EBIRD,180.0,16.093,,5.0,1,G5919402,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1058331815,2024-09-08 13:00:06.275522,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-03,,obsr1923377,S79799783,Historical,P62,EBIRD,,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS848080129,2023-10-22 19:57:20.302928,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala N. P.,L10441938,P,6.1802579,81.2234035,2020-01-02,,obsr528793,S63120522,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS849650219,2023-10-23 19:44:14.780922,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-01-03,08:51:00,obsr736325,S63254074,Traveling,P22,EBIRD,120.0,12.11,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS861907935,2023-10-22 19:58:09.198064,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-09,06:20:00,obsr88741,S64273227,Traveling,P22,EBIRD,298.0,21.33,,7.0,1,G4958532,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS861786244,2023-10-22 20:00:53.36307,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-09,06:20:00,obsr217779,S64263455,Traveling,P22,EBIRD,298.0,21.33,,7.0,1,G4958532,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS867635992,2023-10-22 20:02:35.203976,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-09,06:20:00,obsr101311,S64777450,Traveling,P22,EBIRD,298.0,21.33,,7.0,1,G4958532,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS860960180,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-07,08:57:00,obsr736325,S64196469,Traveling,P22,EBIRD,182.0,11.76,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS869089274,2024-08-25 13:12:37.981382,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-21,06:30:00,obsr290336,S64899443,Traveling,P22,EBIRD,235.0,10.0,,4.0,1,,0,1,0,,"Including outside the park in the marshy area and inside the park itself and salt pans etc. Fantastic birding, with many shorebirds!",,
URN:CornellLabOfOrnithology:EBIRD:OBS866922331,2023-10-23 19:46:27.769597,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-17,04:00:00,obsr921511,S64715247,Traveling,P22,EBIRD,150.0,4.0,,2.0,1,G4995125,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870608224,2024-04-18 05:24:01.498919,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-27,06:52:00,obsr1298920,S65076528,Traveling,P22,EBIRD,240.0,16.093,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1011204324,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-12,06:00:00,obsr225034,S76184117,Historical,P62,EBIRD,,,,,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS884277395,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-03,06:30:00,obsr580318,S66264152,Traveling,P22,EBIRD,360.0,5.0,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS866922414,2023-10-23 19:46:27.883543,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-16,15:30:00,obsr921511,S64715251,Traveling,P22,EBIRD,180.0,5.0,,2.0,1,G4995126,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1009934525,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-08,06:08:00,obsr1793930,S76069984,Historical,P62,EBIRD,120.0,,,4.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS861788167,2023-10-22 20:05:33.755128,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-09,06:20:00,obsr27456,S64263579,Traveling,P22,EBIRD,298.0,21.33,,7.0,1,G4958532,0,1,0,,"We witnessed a female Olive Ridley's Turtle crawl up on to beach, dig a hole with her hind flippers, and deposit eggs.  It was extremely windy on the beach.",,
URN:CornellLabOfOrnithology:EBIRD:OBS865062883,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-16,05:49:00,obsr293878,S64550277,Traveling,P22,EBIRD,180.0,10.0,,3.0,1,,1,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS865924575,2023-10-23 19:46:26.029174,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-17,04:00:00,obsr922075,S64625426,Traveling,P22,EBIRD,150.0,4.0,,2.0,1,G4995125,0,1,0,,With Athula,,
URN:CornellLabOfOrnithology:EBIRD:OBS861786441,2023-10-22 19:56:58.062257,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-09,06:20:00,obsr51532,S64263469,Traveling,P22,EBIRD,298.0,21.33,,7.0,1,G4958532,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS870523703,2023-10-23 19:46:54.742349,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,1,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-26,06:33:00,obsr88712,S65069523,Traveling,P22,EBIRD,282.0,9.656,,12.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS864443971,2024-08-25 13:25:32.708846,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-15,06:30:00,obsr288062,S64494084,Traveling,P22,EBIRD,280.0,9.656,,1.0,1,G5017471,0,1,0,,With guide Upali Ekanayake,,
URN:CornellLabOfOrnithology:EBIRD:OBS865229555,2023-10-23 19:46:21.203975,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,10,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-16,15:30:00,obsr922075,S64563363,Traveling,P22,EBIRD,180.0,5.0,,2.0,1,G4995126,0,1,0,,With Athula,,
URN:CornellLabOfOrnithology:EBIRD:OBS1065536709,2023-10-22 02:50:35.234886,9975,species,avibase-B30B6781,White-throated Kingfisher,Halcyon smyrnensis,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2020-02-17,06:00:00,obsr1065176,S80396761,Traveling,P22,EBIRD,600.0,12.0,,4.0,1,,0,1,0,,,,
