GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 49
URN:CornellLabOfOrnithology:EBIRD:OBS1564377400,2023-10-23 19:27:54.386655,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Sanctuary- Lunama Lagoon,L17638956,P,6.0957235,80.9555139,2022-11-18,16:11:00,obsr1001147,S122607947,Stationary,P21,EBIRD,27.0,,,2.0,1,G9192412,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1564378189,2023-10-23 19:27:54.546665,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,12,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalamatiya Sanctuary,L21566523,P,6.089234,80.9489068,2022-11-18,14:39:00,obsr1001147,S122607913,Traveling,P22,EBIRD,91.0,4.5,,2.0,1,G9192410,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1582827549,2023-10-23 19:28:26.283807,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Bird Sanctuary,L5662667,H,6.0906125,80.9354124,2022-12-17,06:08:00,obsr2018658,S124080385,Traveling,P22,EBIRD,349.0,10.8,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1616254245,2023-10-23 19:29:28.875171,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Bird Sanctuary,L5662667,H,6.0906125,80.9354124,2023-01-27,11:29:00,obsr2300789,S127021765,Traveling,P22,EBIRD,87.0,6.76,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1613434439,2023-10-23 19:29:24.624817,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Bird Sanctuary,L5662667,H,6.0906125,80.9354124,2023-01-23,15:00:00,obsr2830858,S126777831,Traveling,P22,EBIRD,217.0,8.31,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1604945155,2023-10-23 19:29:05.866052,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Bird Sanctuary,L5662667,H,6.0906125,80.9354124,2023-01-13,06:12:00,obsr3276419,S126027612,Traveling,P22,EBIRD,157.0,4.92,,1.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1605685558,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Ambalantota,LK-33-001,,,,,Kalametiya Bird Sanctuary,L5662667,H,6.0906125,80.9354124,2023-01-14,06:04:00,obsr2018658,S126090173,Traveling,P22,EBIRD,322.0,8.84,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1353502292,2022-02-27 05:16:49.287978,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Angunakolapelessa,LK-33-002,,,,,Agunukolapelessa Kepu Ela,L17940881,P,6.1620879,80.8989529,2022-02-27,13:32:00,obsr1001147,S103808361,Traveling,P22,EBIRD,20.0,0.27,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1333963093,2023-10-22 02:58:59.810754,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,Isuru Villa - Beliaththa,L17638131,P,6.0424899,80.7549121,2022-02-04,13:04:00,obsr1001147,S101987262,Stationary,P21,EBIRD,40.0,,,5.0,1,G7821285,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1333936915,2023-10-22 02:58:59.264892,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2022-02-04,11:31:00,obsr225081,S101985695,Traveling,P22,EBIRD,22.0,0.15,,5.0,1,G7820995,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1334063887,2023-10-22 02:59:02.012114,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,Isuru Villa - Beliaththa,L17638131,P,6.0424899,80.7549121,2022-02-04,13:04:00,obsr580318,S101993628,Stationary,P21,EBIRD,40.0,,,5.0,1,G7821285,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1334035797,2023-10-22 02:59:00.514813,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,Isuru Villa - Beliaththa,L17638131,P,6.0424899,80.7549121,2022-02-04,13:04:00,obsr225081,S101991211,Stationary,P21,EBIRD,40.0,,,5.0,1,G7821285,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1333946037,2023-10-22 02:58:59.721743,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2022-02-04,11:31:00,obsr1001147,S101986318,Traveling,P22,EBIRD,22.0,0.15,,5.0,1,G7820995,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1334063883,2023-10-22 02:59:01.906337,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2022-02-04,11:31:00,obsr580318,S101993609,Traveling,P22,EBIRD,22.0,0.15,,5.0,1,G7820995,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1333948099,2023-10-22 02:58:59.365321,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Ampitiya Lake, Beliatta, Southern Province, LK (6.041, 80.741)",L17637822,P,6.0412961,80.7412477,2022-02-04,11:31:00,obsr333980,S101986243,Traveling,P22,EBIRD,22.0,0.15,,5.0,1,G7820995,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1334049476,2023-10-22 02:59:01.490783,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,Isuru Villa - Beliaththa,L17638131,P,6.0424899,80.7549121,2022-02-04,13:04:00,obsr333980,S101992304,Stationary,P21,EBIRD,40.0,,,5.0,1,G7821285,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1463185484,2023-10-22 03:02:48.480025,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Beliatta - Walasmulla Road, Southern Province, LK (6.066, 80.732)",L19735426,P,6.0662689,80.7316635,2022-06-20,12:33:00,obsr225081,S113332627,Stationary,P21,EBIRD,12.0,,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1463181519,2022-06-20 02:59:34.091479,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Beliatta,LK-33-003,,,,,"Getamanna Road, Beliatta , Southern Province, LK (6.046, 80.729)",L19735404,P,6.0463094,80.7294072,2022-06-20,12:07:00,obsr225081,S113332540,Traveling,P22,EBIRD,20.0,0.98,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1328061967,2023-10-23 19:23:18.535245,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park,L16916457,P,6.1833817,81.2451875,2022-01-26,13:47:00,obsr736325,S101519453,Traveling,P22,EBIRD,128.0,7.36,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327381947,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-26,08:04:00,obsr2920179,S101462134,Traveling,P22,EBIRD,164.0,7.241,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1318036692,2023-10-17 03:11:26.211935,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,8,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-07,06:00:00,obsr1108640,S100697977,Traveling,P22,EBIRD,240.0,10.0,,5.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327497194,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-26,19:06:00,obsr2920179,S101471129,Stationary,P21,EBIRD,240.0,,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1331199198,2023-10-23 19:23:23.64462,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,9,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-29,08:00:00,obsr1091489,S101778818,Traveling,P22,EBIRD,150.0,6.0,,2.0,1,,0,1,0,,outside the Park,,
URN:CornellLabOfOrnithology:EBIRD:OBS1327386933,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-26,08:42:00,obsr736325,S101462388,Traveling,P22,EBIRD,138.0,1.45,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1337244694,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-01-23,06:20:00,obsr2147752,S102259654,Traveling,P22,EBIRD,266.0,23.088,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335534966,2023-10-23 19:23:37.062591,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-02-06,12:08:00,obsr1001147,S102114151,Traveling,P22,EBIRD,78.0,2.87,,5.0,1,G7830620,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335531167,2023-10-23 19:23:36.630994,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-02-06,11:36:00,obsr580318,S102113978,Traveling,P22,EBIRD,27.0,2.51,,5.0,1,G7830701,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335496932,2023-10-23 19:23:34.769004,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-02-06,12:08:00,obsr225081,S102112524,Traveling,P22,EBIRD,78.0,2.87,,5.0,1,G7830620,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335530560,2023-10-23 19:23:36.408498,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Pallemalala Wewa,L17658313,P,6.1937271,81.1858388,2022-02-06,13:44:00,obsr580318,S102113959,Traveling,P22,EBIRD,30.0,1.2,,5.0,1,G7830699,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335500113,2023-10-23 19:23:34.872807,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,"Karagan Lewaya, Hambanthota",L13501212,P,6.1295157,81.1216347,2022-02-06,14:51:00,obsr225081,S102112522,Traveling,P22,EBIRD,5.0,0.74,,5.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1355910520,2023-10-23 19:24:09.711849,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - Southern Section,L17658286,P,6.1922451,81.2279787,2022-02-06,08:26:00,obsr225081,S104010202,Traveling,P22,EBIRD,25.0,2.58,,5.0,1,G7830704,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1546498920,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-23,07:00:00,obsr324892,S121180976,Traveling,P22,EBIRD,180.0,8.047,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335512771,2023-10-23 19:23:35.334126,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-02-06,12:08:00,obsr580318,S102113042,Traveling,P22,EBIRD,78.0,2.87,,5.0,1,G7830620,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335509520,2023-10-23 19:23:35.079701,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - East Section,L17658308,P,6.1822533,81.2234169,2022-02-06,10:01:00,obsr1001147,S102113475,Traveling,P22,EBIRD,89.0,11.27,,5.0,1,G7830702,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2605044189,2024-11-11 06:00:50.918682,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala Village and Surrounding Area,L17158240,P,6.1938448,81.2576837,2022-02-06,12:08:00,obsr333980,S202125188,Traveling,P22,EBIRD,78.0,2.87,,5.0,1,G7830620,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335530507,2023-10-23 19:23:36.2983,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Pallemalala Wewa,L17658313,P,6.1937271,81.1858388,2022-02-06,13:44:00,obsr225081,S102113958,Traveling,P22,EBIRD,30.0,1.2,,5.0,1,G7830699,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335535534,2023-10-23 19:23:37.388761,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-02-06,11:36:00,obsr333980,S102114159,Traveling,P22,EBIRD,27.0,2.51,,5.0,1,G7830701,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335531116,2023-10-23 19:23:36.520467,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-02-06,11:36:00,obsr225081,S102113977,Traveling,P22,EBIRD,27.0,2.51,,5.0,1,G7830701,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335535462,2023-10-23 19:23:37.280491,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - East Section,L17658308,P,6.1822533,81.2234169,2022-02-06,10:01:00,obsr333980,S102114158,Traveling,P22,EBIRD,89.0,11.27,,5.0,1,G7830702,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335531564,2023-10-23 19:23:36.848959,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - East Section,L17658308,P,6.1822533,81.2234169,2022-02-06,10:01:00,obsr580318,S102113990,Traveling,P22,EBIRD,89.0,11.27,,5.0,1,G7830702,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1351092308,2023-10-23 19:23:57.110364,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-24,08:54:00,obsr2300789,S103612972,Incidental,P20,EBIRD,,,,3.0,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1351065095,2023-10-23 19:23:56.667524,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-24,07:44:00,obsr1474585,S103611331,Traveling,P22,EBIRD,277.0,27.218,,3.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1352721369,2023-10-22 19:59:15.31428,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-26,07:30:00,obsr2018658,S103748405,Traveling,P22,EBIRD,480.0,8.0,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1339245951,2023-10-23 08:02:01.574895,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - Southern Section,L17658286,P,6.1922451,81.2279787,2022-02-06,08:26:00,obsr1001147,S102414977,Traveling,P22,EBIRD,25.0,2.58,,5.0,1,G7830704,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335531505,2023-10-23 19:23:36.740407,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - East Section,L17658308,P,6.1822533,81.2234169,2022-02-06,10:01:00,obsr225081,S102113989,Traveling,P22,EBIRD,89.0,11.27,,5.0,1,G7830702,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335519993,2023-10-23 19:23:35.543619,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,4,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Bundala Maha Lewaya And Surrounding Area,L17158234,P,6.2028327,81.2421641,2022-02-06,11:36:00,obsr1001147,S102113493,Traveling,P22,EBIRD,27.0,2.51,,5.0,1,G7830701,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1337374081,2023-10-17 03:16:14.65291,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park & Surrounding Area,L17681620,P,6.1967839,81.2228324,2022-02-06,06:30:00,obsr1869727,S102270439,Historical,P62,EBIRD,660.0,,,,0,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS2605043945,2024-11-11 06:00:46.659097,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - Southern Section,L17658286,P,6.1922451,81.2279787,2022-02-06,08:26:00,obsr333980,S202125186,Traveling,P22,EBIRD,25.0,2.58,,5.0,1,G7830704,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335521293,2023-10-23 19:23:35.653508,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Pallemalala Wewa,L17658313,P,6.1937271,81.1858388,2022-02-06,13:44:00,obsr1001147,S102113518,Traveling,P22,EBIRD,30.0,1.2,,5.0,1,G7830699,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335535575,2023-10-23 08:01:53.92909,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,,,,,Pallemalala Wewa,L17658313,P,6.1937271,81.1858388,2022-02-06,13:44:00,obsr333980,S102114160,Traveling,P22,EBIRD,30.0,1.2,,5.0,1,G7830699,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1339898314,2023-10-23 19:14:12.452117,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,"Bandu Wewa, Bundala Village, Southern Province, LK (6.194, 81.259)",L17706815,P,6.1935349,81.2585154,2022-02-12,07:41:00,obsr948503,S102464611,Traveling,P22,EBIRD,48.0,0.98,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1338661151,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,25,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-10,13:45:00,obsr920183,S102367724,Traveling,P22,EBIRD,227.0,26.759,,1.0,1,,0,1,0,,Very rough estimations of the counts.,,
URN:CornellLabOfOrnithology:EBIRD:OBS1341028140,2022-10-22 00:33:21.774179,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,3,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,"Rota Wewa, Bundala Village, Southern Province, LK (6.194, 81.264)",L17730759,P,6.1943058,81.2637059,2022-02-13,17:14:00,obsr948503,S102549500,Traveling,P22,EBIRD,20.0,0.24,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1350208952,2024-08-25 13:25:32.708846,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,2,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-02-16,14:50:00,obsr765185,S103544040,Traveling,P22,EBIRD,190.0,18.5,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1335531724,2023-10-23 19:23:36.950359,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,6,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala National Park - Southern Section,L17658286,P,6.1922451,81.2279787,2022-02-06,08:26:00,obsr580318,S102114003,Traveling,P22,EBIRD,25.0,2.58,,5.0,1,G7830704,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1341027997,2023-10-23 19:14:15.527479,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,5,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,"Gona Widda Wewa, Bundala Sanctuary, Southern Province, LK (6.202, 81.262)",L17731250,P,6.2015578,81.2618267,2022-02-13,17:24:00,obsr948503,S102552402,Traveling,P22,EBIRD,41.0,0.8,,2.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1362848829,2023-10-23 19:24:20.592165,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-03-11,15:39:00,obsr2300789,S104595382,Traveling,P22,EBIRD,152.0,16.8,,1.0,1,,0,1,0,,,,
URN:CornellLabOfOrnithology:EBIRD:OBS1363378533,2023-10-23 19:24:20.940892,24523,species,,Red-vented Bulbul,Pycnonotus cafer,,,,X,,,,,Sri Lanka,LK,Hambantota,LK-33,Hambantota,LK-33-004,BIRDLIFE_15327,,,,Bundala NP (General),L1078558,H,6.188598,81.2200356,2022-03-12,06:18:00,obsr2300789,S104639179,Stationary,P21,EBIRD,71.0,,,1.0,1,,0,1,0,,,,
